mem,temp,acc,rot,class
627.966666667,30.56,597.629277749,4.214342206,1
628.1,30.565,597.531988187,4.460804047,1
628.233333333,30.57,597.472406057,4.541591547,1
628.383333333,30.575,597.644421613,4.550479109,1
628.533333333,30.58,598.217075169,4.755780184,1
628.7,30.585,598.536874881,4.707419677,1
628.85,30.59,598.455505197,4.779684503,1
629,30.595,598.575828021,4.769056511,1
629.166666667,30.6,598.663190896,4.76577794,1
629.316666667,30.605,598.61496752,4.805503201,1
629.466666667,30.61,598.626572098,4.808047718,1
629.633333333,30.615,598.729860667,4.955156766,1
629.783333333,30.62,598.64902744,4.953939476,1
629.95,30.625,598.676856707,4.94461848,1
630.116666667,30.63,598.640649091,4.958863898,1
630.283333333,30.635,598.503745767,4.981907222,1
630.466666667,30.64,598.362739013,4.967956878,1
630.633333333,30.645,598.244158703,4.903395353,1
630.8,30.65,598.103928105,4.884542554,1
630.983333333,30.655,598.009658368,4.886131409,1
631.15,30.66,597.896733828,4.885040911,1
631.316666667,30.665,598.07798573,4.894588886,1
631.5,30.67,598.214832207,4.941990619,1
631.666666667,30.675,597.483830996,5.043579131,1
631.866666667,30.68,597.525967612,5.024535257,1
632.05,30.685,597.355190398,5.013186929,1
632.233333333,30.69,597.383835708,4.995018215,1
632.416666667,30.695,597.272687165,4.943858575,1
632.616666667,30.7,597.09565869,4.937671468,1
632.8,30.7,597.021956107,4.927887148,1
633.016666667,30.7,596.921319563,4.877306457,1
633.216666667,30.7,596.42412426,4.881766098,1
633.416666667,30.7,596.362332563,4.849464004,1
633.633333333,30.7,596.254390764,4.830442278,1
633.85,30.7,596.182752061,4.826381866,1
634.033333333,30.7,596.127896658,4.804300495,1
634.216666667,30.7,596.05625144,4.785122633,1
634.4,30.7,596.367420273,4.820592746,1
634.566666667,30.7,596.006870395,4.83684011,1
634.766666667,30.7,595.627182805,4.796400469,1
634.983333333,30.7,595.443903809,4.750759552,1
635.233333333,30.7,594.796273362,4.837750633,1
635.483333333,30.7,594.814926612,4.936062893,1
635.733333333,30.7,593.244024422,4.467556975,1
635.983333333,30.7,594.332036209,3.807492234,1
636.216666667,30.7,594.7933732,3.519574331,1
636.45,30.7,595.178559357,3.397319185,1
636.7,30.7,595.157174764,3.425361738,1
636.933333333,30.7,595.274877678,3.347787282,1
637.183333333,30.7,595.436697471,3.293037171,1
637.433333333,30.7,595.563388662,3.270502147,1
637.683333333,30.7,595.508916072,3.26290745,1
637.95,30.7,594.480837673,3.077412258,1
638.216666667,30.7,594.857584464,2.764699181,1
638.5,30.7,595.118589491,2.744518413,1
638.766666667,30.7,595.110488382,2.758532354,1
639.05,30.7,595.068984559,2.755744975,1
638.7,30.7,594.964804548,2.794632398,1
638.533333333,30.7,595.03169184,2.869548602,1
638.433333333,30.7,594.870088165,2.89045634,1
638.233333333,30.7,595.023585371,2.895309422,1
638.05,30.7,595.051291869,2.767484902,1
637.75,30.7,595.031965629,2.692504985,1
637.433333333,30.7,594.828205407,2.721530885,1
637.116666667,30.7,594.324078547,2.567141812,1
636.783333333,30.7,594.087253284,2.583753474,1
636.433333333,30.7,594.063343217,2.515486046,1
636.3,30.7,593.88717479,2.5382091,1
636.133333333,30.7,593.992426273,2.555596931,1
636,30.7,594.008329223,2.509129796,1
635.866666667,30.7,593.8349065,2.527089597,1
635.716666667,30.7,593.617268138,2.390444496,1
635.566666667,30.7,593.684876714,2.395427876,1
635.4,30.7,593.891491794,2.422120788,1
635.233333333,30.7,593.943852574,2.417102206,1
635.066666667,30.7,593.938894668,2.405865388,1
634.9,30.7,593.964957977,2.404007941,1
634.733333333,30.7,593.831016661,2.410268503,1
634.566666667,30.7,593.798303861,2.415352341,1
634.35,30.7,593.788185519,2.40090061,1
634.166666667,30.7,593.888874584,2.424403463,1
633.983333333,30.7,593.668931723,2.420949492,1
633.783333333,30.7,593.502574495,2.366773873,1
633.583333333,30.7,594.285133205,2.268674289,1
633.383333333,30.7,594.339081175,2.291667494,1
633.05,30.7,594.446645905,2.331593112,1
632.716666667,30.7,594.304287721,2.318669468,1
632.383333333,30.7,594.354618132,2.328072158,1
632.033333333,30.7,594.400947696,2.326149458,1
631.716666667,30.7,594.411762756,2.341847448,1
631.383333333,30.7,594.438692784,2.352910187,1
631.05,30.7,595.084132879,2.350679716,1
630.883333333,30.7,595.110262493,2.350354571,1
630.7,30.7,594.968852065,2.408065922,1
630.516666667,30.7,595.116741348,2.401474156,1
630.366666667,30.7,595.124283348,2.418333453,1
630.183333333,30.7,595.210676028,2.444323962,1
630,30.7,595.005205233,2.420348561,1
629.9,30.7,594.877723138,2.440744312,1
629.816666667,30.7,595.181141548,2.457192928,1
629.716666667,30.7,595.161121252,2.535642756,1
629.616666667,30.7,595.296021643,2.808133488,1
629.35,30.7,595.201147932,2.725856698,1
629.183333333,30.7,595.207460895,2.728857674,1
628.933333333,30.7,595.05686652,2.690027771,1
628.7,30.7,595.032383075,2.690169351,1
628.566666667,30.7,595.070195711,2.694186851,1
628.45,30.7,595.093288951,2.66531778,1
628.233333333,30.7,595.074578773,2.672545164,1
627.983333333,30.7,595.086090486,2.675443417,1
627.75,30.7,595.067930961,2.663433847,1
627.516666667,30.7,594.997090891,2.614478225,1
627.283333333,30.7,595.201813155,2.485646969,1
627.1,30.7,595.663889073,2.74863384,1
627.033333333,30.7,595.586823473,2.743885903,1
626.966666667,30.7,595.512203797,2.732156444,1
626.9,30.7,595.700174724,2.733597856,1
627.483333333,30.7,595.787285624,2.688071511,1
627.6,30.7,595.734535056,2.562303579,1
627.733333333,30.7,595.914859084,2.469102468,1
627.9,30.7,595.875132766,2.44733848,1
627.95,30.7,597.12866721,3.453652706,1
628.133333333,30.7,594.565166997,4.397372409,1
628.233333333,30.7,594.982484889,4.517274474,1
665.766666667,31.4266666667,597.250561576,3.828180685,2
666.2,31.4283333333,597.10342315,3.80643148,2
666.616666667,31.43,596.868589973,3.688999993,2
666.95,31.4316666667,597.050951099,3.39241499,2
667.283333333,31.4333333333,596.909796678,3.322538965,2
667.616666667,31.435,596.891424947,3.322357056,2
668.05,31.4366666667,595.481999678,2.689039597,2
668.466666667,31.4383333333,595.089370568,2.532621785,2
668.7,31.44,595.224600077,2.557575891,2
668.866666667,31.4416666667,595.408728195,2.536242165,2
668.8,31.4433333333,595.350800747,2.490325015,2
668.816666667,31.445,595.2213458,2.468093378,2
668.9,31.4466666667,595.199779055,2.377963465,2
669.083333333,31.4483333333,595.410666883,2.31182087,2
669.333333333,31.45,595.452937536,2.327943699,2
669.55,31.4516666667,595.435423894,2.350181169,2
669.9,31.4533333333,595.452006488,2.287660464,2
670.383333333,31.455,595.54219684,2.275219489,2
671.166666667,31.4566666667,595.697298528,2.200973369,2
672.6,31.4583333333,595.611683964,2.172608933,2
674.216666667,31.46,595.392682382,2.134541692,2
674,31.4616666667,594.495241087,2.132439607,2
674.016666667,31.4633333333,594.537664846,2.135710592,2
673.85,31.465,594.707668712,2.108399467,2
673.3,31.4666666667,594.376741984,2.111875733,2
672.95,31.4683333333,593.820616835,1.915100975,2
672.4,31.47,593.740328704,1.909532758,2
671.85,31.4716666667,593.626449008,1.827253486,2
671.316666667,31.4733333333,594.091116231,1.824362336,2
670.85,31.475,594.236147015,1.913309018,2
670.383333333,31.4766666667,594.364182719,1.905480726,2
669.9,31.4783333333,594.56524543,1.873108213,2
669.433333333,31.48,594.619433144,1.870519582,2
668.983333333,31.4816666667,594.699406865,1.854078783,2
668.65,31.4833333333,594.703978647,1.834863498,2
668.7,31.485,594.732619217,1.838994594,2
668.65,31.4866666667,594.646912109,1.885534292,2
668.566666667,31.4883333333,594.600007909,1.864823921,2
668.583333333,31.49,594.519638114,1.836503483,2
668.6,31.4916666667,594.489696764,1.850989129,2
668.7,31.4933333333,594.494749858,1.874074101,2
668.8,31.495,594.600340685,1.889538347,2
668.9,31.4966666667,594.574001029,1.890081767,2
668.983333333,31.4983333333,594.570777449,1.868849148,2
669.083333333,31.5,594.45594521,1.866267535,2
669.083333333,31.5,594.59768343,1.893465942,2
668.983333333,31.5,594.768584787,1.943607956,2
668.8,31.5,594.792556317,1.941122,2
668.55,31.5,594.878763903,1.94506621,2
669.016666667,31.5,593.815585218,1.843482849,2
668.883333333,31.5,594.056004525,1.826648441,2
668.533333333,31.5,593.940475789,1.820371552,2
668.233333333,31.5,594.103905671,1.841197918,2
667.916666667,31.5,594.326080496,1.996978314,2
667.6,31.5,594.430853144,2.043926232,2
667.366666667,31.5,594.410299521,2.081663679,2
667.283333333,31.5,594.317330439,2.090735195,2
667.233333333,31.5,594.484789206,2.112021928,2
667.183333333,31.5,594.465941059,2.126069557,2
667.116666667,31.5,594.231120896,2.131755674,2
667.083333333,31.5,594.334940672,2.11535207,2
667.066666667,31.5,594.14337083,2.123216168,2
667.033333333,31.5,593.860166286,2.165539913,2
667.1,31.5,593.744702079,2.199694314,2
667.2,31.5,593.842492439,2.209773885,2
667.316666667,31.5,593.89188682,2.250707999,2
667.466666667,31.5,594.107571129,2.318104033,2
667.733333333,31.5,594.157579962,2.327114282,2
668.15,31.5,594.254132364,2.302954342,2
668.616666667,31.5,594.190865536,2.302053179,2
669.066666667,31.5,594.225791223,2.327285695,2
669.483333333,31.5,594.213347307,2.328547825,2
669.833333333,31.5,594.257338845,2.359525184,2
670.1,31.5,594.108060894,2.373888334,2
670.316666667,31.5,594.206928166,2.399847462,2
670.566666667,31.5,594.451028215,2.343756176,2
670.7,31.5,594.490414163,2.349790372,2
670.683333333,31.5,594.906076816,2.547438323,2
670.383333333,31.5,595.024008904,2.538093834,2
669.983333333,31.5,595.181722591,2.548764262,2
669.266666667,31.5,595.155773288,2.622288366,2
670.266666667,31.5,595.799647278,2.606317123,2
671.283333333,31.5,595.812571324,2.59429595,2
672.283333333,31.5,596.332182191,2.622599592,2
673.316666667,31.5,596.24940157,2.643996124,2
674.15,31.5,596.590025309,2.650229916,2
675.033333333,31.5,596.521242321,2.664269872,2
675.9,31.5,596.338576662,2.714592067,2
676.783333333,31.5,596.059627057,2.777321363,2
677.666666667,31.5,595.898607052,2.702822767,2
678.6,31.5,596.031454697,2.694783352,2
679.55,31.5,596.259821429,2.746623203,2
680.483333333,31.5,596.155762735,2.752325325,2
681.416666667,31.5,596.110818267,2.75472671,2
682.233333333,31.5,596.178324656,2.733069975,2
682.766666667,31.5,595.787203578,2.806796499,2
683.316666667,31.5,595.842070065,2.806310794,2
683.883333333,31.5,595.73388528,2.801291306,2
684.383333333,31.5,595.841367806,2.81788533,2
684.85,31.5,595.828562201,2.791005122,2
685.25,31.5,595.95804092,2.776088222,2
685.666666667,31.5,595.920647124,2.759910217,2
686.083333333,31.5,595.894335413,2.780262359,2
686.55,31.5,595.8546879,2.781063563,2
687,31.5,595.802455149,2.800880855,2
687.433333333,31.5,595.575462368,2.78633603,2
687.883333333,31.5,595.49003557,2.737231135,2
688.316666667,31.5,595.482151241,2.738926518,2
688.7,31.5,595.203316758,2.785405078,2
689.083333333,31.5,595.374481239,2.747585512,2
690,31.5,595.272786879,2.848362552,2
691.1,31.5,595.342440512,2.882482792,2
692.15,31.5,595.340284721,2.864165963,2
693.25,31.5,595.161118615,2.69751699,2
694.316666667,31.5,595.150911352,2.62934333,2
695.333333333,31.5,595.147428315,2.600184384,2
696.233333333,31.5,594.749928298,2.734461221,2
697.116666667,31.5,594.734004542,2.708979484,2
697.983333333,31.5,594.820034591,2.691815559,2
698.783333333,31.5,594.728924122,2.758575398,2
699.583333333,31.5,594.997956828,2.818859874,2
700.5,31.5,595.209306456,2.801491299,2
701.3,31.5,595.311268509,2.783053057,2
702.1,31.5,595.926745253,2.798692162,2
702.733333333,31.5,596.256183264,3.046387414,2
703.35,31.5,596.405980434,3.175386167,2
703.983333333,31.5,596.187889609,3.131463756,2
704.633333333,31.5,596.714948136,3.328198111,2
705.116666667,31.5,596.527751341,3.319878658,2
705.566666667,31.5,596.614331162,3.328547368,2
706,31.5,596.837405846,3.334444124,2
705.716666667,31.5,596.937037769,3.389827515,2
705.216666667,31.5,596.877622419,3.406599253,2
704.7,31.5,596.650947635,3.464181919,2
704.1,31.5,596.986112565,3.446653607,2
700.833333333,31.5,597.160399035,3.465724001,2
697.8,31.5,597.180358548,3.469724697,2
694.9,31.5,596.977974028,3.255191331,2
692.116666667,31.5,596.971340569,3.269709441,2
689.4,31.5,596.95498747,3.231092628,2
686.916666667,31.5,597.052323067,3.159964331,2
684.6,31.5,597.125585589,3.143113886,2
682.416666667,31.5,597.262243332,3.122433782,2
680.3,31.5,596.852063361,3.138477478,2
678.25,31.5,596.880891129,3.399644423,2
676.216666667,31.5,596.663919317,3.393669785,2
674.266666667,31.5,596.740555501,3.506520108,2
672.366666667,31.5,596.754273546,3.56726829,2
670.516666667,31.5,596.534442642,3.498318604,2
668.75,31.5,596.548286527,3.522967974,2
666.983333333,31.5,596.423682556,3.514060069,2
665.266666667,31.5,596.262923846,3.498543312,2
663.516666667,31.5,596.304385738,3.528328265,2
662.033333333,31.5,596.293538474,3.557660374,2
660.433333333,31.5,596.26003049,3.576726092,2
658.866666667,31.5,596.805775518,3.460925625,2
657.283333333,31.5,596.830811338,3.41073662,2
655.85,31.5,596.984986144,3.422671261,2
654.383333333,31.5,597.153973628,3.419107956,2
652.95,31.5,597.079812265,3.420099011,2
651.533333333,31.5,597.030669475,3.431400905,2
650.166666667,31.5,597.074579884,3.411643319,2
648.933333333,31.5,597.275323566,3.397666541,2
647.95,31.5,597.277572869,3.38298819,2
647.333333333,31.5,597.195141313,3.42398985,2
647.416666667,31.5,597.084317491,3.434116519,2
646.166666667,31.5,597.31437466,3.487955646,2
645.05,31.5,597.441813655,3.482088001,2
643.85,31.5,597.608115371,3.574800452,2
642.666666667,31.5,597.434219872,3.630482853,2
641.483333333,31.5,597.329208292,3.649823132,2
640.333333333,31.5,597.291538693,3.829352638,2
639.333333333,31.5,597.51294907,3.836116973,2
638.45,31.5,597.606389966,3.849125099,2
637.633333333,31.5,597.715781457,3.846223979,2
636.883333333,31.5,597.740397108,3.847002999,2
636.233333333,31.5,598.259829039,3.713124727,2
635.566666667,31.5,598.222981069,3.71702613,2
634.933333333,31.5,598.241594804,3.707780651,2
634.4,31.5,598.494755362,3.625258308,2
633.916666667,31.5,598.183711755,3.552639892,2
633.266666667,31.5,598.147676933,3.553949346,2
632.75,31.5,598.263906779,3.535775898,2
632.233333333,31.5,597.882466589,3.479767012,2
631.916666667,31.5,597.513407939,3.221627651,2
631.433333333,31.5,597.466131589,3.070765796,2
630.683333333,31.5,597.768385734,3.119856403,2
629.85,31.525,597.331665424,2.977659461,2
629.1,31.55,597.473654438,3.032781821,2
628.35,31.575,597.607363826,3.021393541,2
627.6,31.6,597.396018048,2.994570085,2
627.566666667,31.625,597.458957748,2.997396155,2
627.85,31.65,597.480406722,2.957410767,2
628.133333333,31.675,597.742098575,2.895016598,2
628.466666667,31.7,597.407644615,2.8744119,2
631.483333333,31.725,597.082881287,2.979642055,2
634.25,31.75,597.129104269,2.968764143,2
636.9,31.775,597.063500314,3.019959982,2
639.433333333,31.8,595.543362405,3.232461211,2
641.916666667,31.825,595.412907726,3.248599861,2
644.183333333,31.85,594.985591342,3.592168195,2
646.266666667,31.875,595.138040025,3.606057037,2
648.233333333,31.9,595.073763128,3.617153881,2
650.2,31.925,595.140228969,3.574156371,2
652.1,31.95,595.371892133,3.315912444,2
653.983333333,31.975,595.354847617,3.278994542,2
655.766666667,32,595.48778765,3.187081981,2
657.483333333,32.025,595.554792698,3.124779198,2
659.133333333,32.05,595.846395647,3.110049374,2
660.7,32.075,595.869080634,3.126577344,2
662.216666667,32.1,595.859576067,3.190019072,2
663.683333333,32.125,596.318202097,3.199652586,2
665.2,32.15,596.576148516,3.177841065,2
666.416666667,32.175,596.520863254,3.141148189,2
667.766666667,32.2,596.567610967,3.148749663,2
669.083333333,32.225,596.472574238,3.150779395,2
670.4,32.25,596.596120872,3.155803911,2
671.6,32.275,596.611326019,3.130535154,2
672.8,32.3,596.339182598,3.148360353,2
673.966666667,32.325,596.375442081,3.141020371,2
675.1,32.35,596.469781031,3.131225509,2
676.166666667,32.375,596.431066463,3.171854175,2
677.1,32.4,596.397992123,3.181843298,2
677.733333333,32.425,596.282512979,3.191276674,2
678.016666667,32.45,596.523315605,3.117426245,2
677.583333333,32.475,596.753007818,3.096409439,2
678.466666667,32.5,596.867121568,3.041826301,2
679.2,32.525,596.753895262,3.051104142,2
679.966666667,32.55,596.665720546,2.92953871,2
680.716666667,32.575,596.80971957,2.884036908,2
681.45,32.6,596.749460142,2.776865312,2
682.166666667,32.625,597.256533582,2.57205598,2
682.733333333,32.65,597.189745032,2.587337285,2
683.15,32.675,596.979535423,2.614218131,2
683.516666667,32.7,596.881920998,2.622255376,2
